cell_type,transcript_name,gene_name,AD,Control,chi_pval,chi_padj,chi_significant,delta_usage,usage_direction,permutation_pval,permutation_significant,n_valid_permutations,total_counts_AD,total_counts_CT,mean_CPM_AD,mean_CPM_CT,log2FC,isoform_role,tx_role_mane,candidate_group
Oligodendrocyte,transcript190990.chr11.nic,TMEM218,0.4571428571428571,0.0307692307692307,4.9271371058774724e-08,1.8744104714824617e-07,True,0.4263736263736263,AD_enriched,0.0476190476190476,True,126.0,16,2,3.5742,0.7641,1.3746,Minor,Alternate,new_target_candidate
Oligodendrocyte,TNIK-201,TNIK,0.4757281553398058,0.0,1.8392960985252745e-08,7.333502470085754e-08,True,0.4757281553398058,AD_enriched,0.0325,True,10000.0,49,0,87.4037,0.0,6.466,Minor,Alternate,new_target_candidate
Oligodendrocyte,TNIK-204,TNIK,0.4854368932038835,0.96,1.8392960985252745e-08,7.333502470085754e-08,True,-0.4745631067961164,CT_enriched,0.0383,True,10000.0,50,48,36.5237,44.9131,-0.2911,Dominant,Canonical,trial_failure_candidate
Oligodendrocyte,TRAK1-206,TRAK1,0.7028985507246377,0.1666666666666666,4.545436420497721e-12,2.537686559280278e-11,True,0.5362318840579711,AD_enriched,0.0475,True,10000.0,97,6,22.1999,5.4453,1.8478,Minor,Alternate,new_target_candidate
Oligodendrocyte,TRAPPC9-201,TRAPPC9,0.7536842105263157,0.9839357429718876,3.002708738330959e-14,2.0302157335585605e-13,True,-0.2302515324455718,CT_enriched,0.0404,True,10000.0,358,245,196.3343,179.2819,0.1304,Dominant,Canonical,trial_failure_candidate
Oligodendrocyte,TUBGCP2-201,TUBGCP2,0.4280442804428044,0.7147335423197492,1.3580575625204484e-44,7.885221722384354e-43,True,-0.2866892618769447,CT_enriched,0.0345,True,10000.0,116,228,18.2488,124.9555,-2.7101,Dominant,Canonical,trial_failure_candidate
Oligodendrocyte,UPF2-202,UPF2,0.7276119402985075,0.9875,4.002632383421112e-06,1.212009610234098e-05,True,-0.2598880597014925,CT_enriched,0.0381,True,10000.0,195,79,93.3022,30.9866,1.5598,Dominant,Canonical,trial_failure_candidate
Oligodendrocyte,USP1-202,USP1,0.6493055555555556,0.3208955223880597,5.583168779237141e-10,2.577914411486731e-09,True,0.3284100331674959,AD_enriched,0.0136363636363636,True,220.0,187,43,35.6127,18.4096,0.9156,Minor,Alternate,new_target_candidate
Oligodendrocyte,USP1-201,USP1,0.3506944444444444,0.6791044776119403,5.583168779237141e-10,2.577914411486731e-09,True,-0.3284100331674958,CT_enriched,0.0136363636363636,True,220.0,101,91,22.424,27.9727,-0.3067,Dominant,Canonical,trial_failure_candidate
Oligodendrocyte,USP11-206,USP11,0.2477064220183486,0.0439560439560439,1.6139390488695996e-14,1.1172499078985529e-13,True,0.2037503780623047,AD_enriched,0.0186480186480186,True,3003.0,27,8,9.9967,8.9375,0.1461,Minor,Alternate,new_target_candidate
Oligodendrocyte,WDR47-203,WDR47,0.5844155844155844,0.2,1.891636722986973e-05,5.233265383129535e-05,True,0.3844155844155844,AD_enriched,0.0295260295260295,True,1287.0,45,10,9.1768,2.9968,1.3484,Minor,Alternate,new_target_candidate
Oligodendrocyte,XPNPEP1-213,XPNPEP1,0.3118279569892473,0.0239520958083832,9.851675969525524e-11,4.888999452825434e-10,True,0.2878758611808641,AD_enriched,0.0168997668997669,True,1716.0,29,4,9.7446,6.3023,0.5572,Minor,Alternate,new_target_candidate
Oligodendrocyte,YTHDF2-206,YTHDF2,0.3346814964610718,0.0523255813953488,3.798436709607431e-33,1.0317975740424863e-31,True,0.282355915065723,AD_enriched,0.0384,True,10000.0,331,27,105.4507,18.8256,2.4247,Minor,Alternate,new_target_candidate
Oligodendrocyte,ZBTB44-201,ZBTB44,0.1304347826086956,0.5892857142857143,3.489846407843102e-15,2.5978103468639763e-14,True,-0.4588509316770187,CT_enriched,0.0357142857142857,True,84.0,21,33,1.6835,10.0768,-2.0454,Dominant,Canonical,trial_failure_candidate
Oligodendrocyte,ZC3H13-206,ZC3H13,0.3569023569023569,0.5598141695702671,2.824641545221347e-16,2.342939281705921e-15,True,-0.2029118126679102,CT_enriched,0.0225,True,10000.0,318,482,165.7182,298.2274,-0.8438,Dominant,Canonical,trial_failure_candidate
Oligodendrocyte,ZDHHC6-202,ZDHHC6,0.2562814070351759,0.7802197802197802,2.970857853582027e-18,2.8869528723616134e-17,True,-0.5239383731846043,CT_enriched,0.0023310023310023,True,1716.0,51,71,7.3833,38.5932,-2.2397,Dominant,Canonical,trial_failure_candidate
Oligodendrocyte,ZDHHC6-210,ZDHHC6,0.4974874371859296,0.0219780219780219,2.970857853582027e-18,2.8869528723616134e-17,True,0.4755094152079077,AD_enriched,0.0285547785547785,True,1716.0,99,2,14.6292,1.7366,2.5138,Minor,Alternate,new_target_candidate
Oligodendrocyte,ZNF160-202,ZNF160,0.8197747183979975,0.0833333333333333,4.074049278569796e-96,2.102662099884077e-93,True,0.7364413850646643,AD_enriched,0.0037962037962037,True,5005.0,655,20,97.8766,17.1321,2.4471,Minor,Alternate,new_target_candidate
Oligodendrocyte,ZNF197-204,ZNF197,0.294478527607362,0.0137931034482758,2.5096483004531328e-12,1.4198923697447992e-11,True,0.2806854241590862,AD_enriched,0.0217560217560217,True,1287.0,48,2,14.7086,1.7366,2.5211,Minor,Alternate,new_target_candidate
Oligodendrocyte,ZNF197-202,ZNF197,0.5521472392638037,0.903448275862069,2.5096483004531328e-12,1.4198923697447992e-11,True,-0.3513010365982653,CT_enriched,0.0295260295260295,True,1287.0,90,131,19.0748,72.958,-1.8813,Dominant,Canonical,trial_failure_candidate
Oligodendrocyte,ZNF224-201,ZNF224,0.64,0.016,4.036878999194221e-32,1.0246613634566753e-30,True,0.624,AD_enriched,0.0315656565656565,True,792.0,96,2,14.1652,0.7583,3.1086,Minor,Alternate,new_target_candidate
Oligodendrocyte,ZNF254-202,ZNF254,0.2852011494252873,0.5345268542199488,4.0499397079121196e-22,5.314115803178473e-21,True,-0.2493257047946615,CT_enriched,0.0273,True,10000.0,397,209,140.7031,134.7052,0.0624,Dominant,Canonical,trial_failure_candidate
Oligodendrocyte,ZNF7-218,ZNF7,0.7307692307692307,0.0256410256410256,4.856221448907871e-19,5.035077819235951e-18,True,0.7051282051282052,AD_enriched,0.0,True,126.0,57,2,11.7586,0.7583,2.8593,Minor,Alternate,new_target_candidate
Oligodendrocyte,ZNF738-206,ZNF738,0.3140495867768595,0.7272727272727273,4.0515319176305035e-11,2.0980340866659623e-10,True,-0.4132231404958678,CT_enriched,0.0396825396825396,True,126.0,38,40,3.8638,33.8949,-2.8429,Dominant,Canonical,trial_failure_candidate
Oligodendrocyte,ZNF738-201,ZNF738,0.6694214876033058,0.1272727272727272,4.0515319176305035e-11,2.0980340866659623e-10,True,0.5421487603305786,AD_enriched,0.0158730158730158,True,126.0,81,7,9.7439,3.2283,1.3454,Minor,Alternate,new_target_candidate
Oligodendrocyte,ZNHIT6-201,ZNHIT6,0.3664383561643836,1.0,9.07163052193076e-42,4.2137723774368376e-40,True,-0.6335616438356164,CT_enriched,0.0075757575757575,True,1716.0,107,178,28.4077,102.555,-1.8161,Dominant,Canonical,trial_failure_candidate
Oligodendrocyte,transcript148113.chr1.nnic,ZNHIT6,0.6335616438356164,0.0,9.07163052193076e-42,4.2137723774368376e-40,True,0.6335616438356164,AD_enriched,0.0075757575757575,True,1716.0,185,0,26.0218,0.0,4.7561,Minor,Alternate,new_target_candidate
OPC,AARS1-225,AARS1,0.9636363636363636,0.2564102564102564,1.7771019228750813e-27,4.40782032494315e-26,True,0.7072261072261072,AD_enriched,0.0454545454545454,True,462.0,159,10,94.0172,40.6684,1.1892,Minor,Alternate,new_target_candidate
OPC,AARS1-201,AARS1,0.006060606060606,0.5384615384615384,1.7771019228750813e-27,4.40782032494315e-26,True,-0.5324009324009324,CT_enriched,0.0324675324675324,True,462.0,1,21,1.9443,32.3592,-3.5021,Dominant,Canonical,trial_failure_candidate
OPC,ABCC8-269,ABCC8,0.4287790697674418,0.1212121212121212,1.1921489421626205e-33,4.942308900222749e-32,True,0.3075669485553206,AD_enriched,0.0341,True,10000.0,295,48,228.1963,65.0445,1.7951,Minor,Alternate,new_target_candidate
OPC,ACER3-219,ACER3,0.2678571428571428,0.0,4.1802991769181893e-19,5.075827703521585e-18,True,0.2678571428571428,AD_enriched,0.0212121212121212,True,330.0,15,0,7.9421,0.0,3.1606,Minor,Alternate,new_target_candidate
OPC,AK2-214,AK2,0.4201388888888889,0.7540983606557377,6.016613922582974e-14,4.343336717247709e-13,True,-0.3339594717668487,CT_enriched,0.0415,True,10000.0,121,138,93.6202,216.6952,-1.2021,Dominant,Canonical,trial_failure_candidate
OPC,ALDH1L1-203,ALDH1L1,0.75,0.96,5.5800151731759875e-11,2.8916435772422704e-10,True,-0.2099999999999999,CT_enriched,0.0442890442890442,True,3003.0,60,312,81.4611,216.1612,-1.397,Dominant,Canonical,trial_failure_candidate
OPC,AMPH-201,AMPH,0.4788732394366197,0.0,5.729393156418372e-10,2.664535086526621e-09,True,0.4788732394366197,AD_enriched,0.0382284382284382,True,6435.0,34,0,18.0484,0.0,4.2516,Minor,Alternate,new_target_candidate
OPC,AMPH-202,AMPH,0.5211267605633803,0.9848484848484848,5.729393156418372e-10,2.664535086526621e-09,True,-0.4637217242851045,CT_enriched,0.0343434343434343,True,6435.0,37,65,49.8661,260.8596,-2.364,Dominant,Canonical,trial_failure_candidate
OPC,AMT-242,AMT,0.5777777777777777,0.0222222222222222,3.3657308665977074e-09,1.4427401735401105e-08,True,0.5555555555555556,AD_enriched,0.0476190476190476,True,126.0,26,1,37.183,0.5226,4.6483,Minor,Alternate,new_target_candidate
OPC,ANAPC5-201,ANAPC5,0.2743362831858407,0.7288732394366197,1.014441785087862e-18,1.1918664211842005e-17,True,-0.454536956250779,CT_enriched,0.0083,True,10000.0,31,207,31.3014,168.5004,-2.3916,Dominant,Canonical,trial_failure_candidate
OPC,ANKRD18A-201,ANKRD18A,0.2,0.6,1.7346208649919162e-06,5.36088365304211e-06,True,-0.3999999999999999,CT_enriched,0.0346736596736596,True,3432.0,21,42,28.6855,85.4803,-1.5426,Dominant,Canonical,trial_failure_candidate
OPC,transcript2998.chr11.nic,AP2A2,0.7910447761194029,0.0697674418604651,7.406866832736607e-15,5.856873991444587e-14,True,0.7212773342589378,AD_enriched,0.0334110334110334,True,1287.0,53,3,45.1161,4.7877,2.9942,Minor,Alternate,new_target_candidate
OPC,AP3D1-202,AP3D1,0.9047619047619048,0.03125,5.094963108214862e-22,7.949238139806198e-21,True,0.8735119047619048,AD_enriched,0.0047619047619047,True,210.0,95,1,79.5779,0.7628,5.5144,Minor,Alternate,new_target_candidate
OPC,APBB1-204,APBB1,0.2,0.0,9.759286281856361e-14,6.924559606344048e-13,True,0.2,AD_enriched,0.0343822843822843,True,1716.0,7,0,3.8412,0.0,2.2754,Minor,Alternate,new_target_candidate
OPC,ARF5-201,ARF5,0.4935897435897436,0.8,0.001903514731343,0.0037105320411688,True,-0.3064102564102564,CT_enriched,0.0366300366300366,True,3003.0,77,28,71.6503,56.2151,0.3446,Dominant,Canonical,trial_failure_candidate
OPC,ARF5-204,ARF5,0.5064102564102564,0.2,0.001903514731343,0.0037105320411688,True,0.3064102564102564,AD_enriched,0.0366300366300366,True,3003.0,79,7,51.0659,15.4297,1.664,Minor,Alternate,new_target_candidate
OPC,ARID4A-204,ARID4A,0.5254237288135594,0.0903225806451612,8.135365492114938e-11,4.105883592716095e-10,True,0.4351011481683982,AD_enriched,0.0468,True,10000.0,31,14,34.8083,34.4833,0.0132,Minor,Alternate,new_target_candidate
OPC,ASH1L-210,ASH1L,0.3789808917197452,0.0836501901140684,1.7116770435123088e-17,1.7728190905447038e-16,True,0.2953307016056767,AD_enriched,0.0291,True,10000.0,119,22,146.6328,26.8401,2.4068,Minor,Alternate,new_target_candidate
OPC,ATF7IP-222,ATF7IP,0.2276422764227642,0.0059880239520958,2.3484061621180397e-10,1.1320722063897927e-09,True,0.2216542524706684,AD_enriched,0.0279720279720279,True,715.0,28,1,29.0156,0.5226,4.3011,Minor,Alternate,new_target_candidate
OPC,ATM-241,ATM,0.380281690140845,0.0454545454545454,1.0038821125377364e-25,2.0515956975947263e-24,True,0.3348271446862996,AD_enriched,0.0404595404595404,True,2002.0,54,7,48.0479,8.6827,2.3407,Minor,Alternate,new_target_candidate
OPC,ATP6V1B2-206,ATP6V1B2,0.3578947368421052,0.024340770791075,3.075672151849881e-36,1.512813658418365e-34,True,0.3335539660510302,AD_enriched,0.0033,True,10000.0,102,12,175.9299,18.5952,3.1746,Minor,Alternate,new_target_candidate
OPC,ATP6V1B2-201,ATP6V1B2,0.6421052631578947,0.9756592292089248,3.075672151849881e-36,1.512813658418365e-34,True,-0.33355396605103,CT_enriched,0.0033,True,10000.0,183,481,253.4067,548.2837,-1.1104,Dominant,Canonical,trial_failure_candidate
OPC,ATP7A-229,ATP7A,0.6078431372549019,0.0,1.5951257887506176e-11,8.908314372280499e-11,True,0.6078431372549019,AD_enriched,0.0333333333333333,True,210.0,31,0,18.5052,0.0,4.2858,Minor,Alternate,new_target_candidate
OPC,transcript196245.chr3.nnic,B4GALT4,0.490566037735849,0.0,1.235554636820177e-08,4.865101161536165e-08,True,0.490566037735849,AD_enriched,0.0202020202020202,True,495.0,26,0,17.7682,0.0,4.2302,Minor,Alternate,new_target_candidate
OPC,BPTF-207,BPTF,0.9559748427672956,0.2222222222222222,6.348006066213443e-59,8.772339811500672e-57,True,0.7337526205450734,AD_enriched,0.0033300033300033,True,3003.0,304,18,422.3662,23.646,4.1025,Minor,Alternate,new_target_candidate
OPC,transcript52007.chr6.nnic,BTBD9,0.25,0.0,2.6125166273050743e-16,2.3916477137032568e-15,True,0.25,AD_enriched,0.0,True,5.0,13,0,7.9819,0.0,3.167,Minor,Alternate,new_target_candidate
OPC,BUB3-201,BUB3,0.6722222222222223,0.0379746835443038,1.817293622060032e-20,2.597924182866115e-19,True,0.6342475386779185,AD_enriched,0.0475524475524475,True,715.0,121,3,76.2912,2.1353,4.6236,Minor,Alternate,new_target_candidate
OPC,BUB3-203,BUB3,0.3277777777777778,0.9620253164556962,1.817293622060032e-20,2.597924182866115e-19,True,-0.6342475386779185,CT_enriched,0.0475524475524475,True,715.0,59,76,43.366,84.278,-0.9427,Dominant,Canonical,trial_failure_candidate
OPC,C6orf89-201,C6orf89,0.45,0.0408163265306122,1.1898273623432733e-08,4.697794565333577e-08,True,0.4091836734693878,AD_enriched,0.04004329004329,True,924.0,18,4,13.4182,3.2253,1.7708,Minor,Alternate,new_target_candidate
OPC,C6orf89-204,C6orf89,0.55,0.9591836734693876,1.1898273623432733e-08,4.697794565333577e-08,True,-0.4091836734693875,CT_enriched,0.04004329004329,True,924.0,22,94,23.0483,89.016,-1.9042,Dominant,Canonical,trial_failure_candidate
OPC,CALCOCO1-217,CALCOCO1,0.3086419753086419,0.016,5.883002835105817e-08,2.1720705124016642e-07,True,0.2926419753086419,AD_enriched,0.0187812187812187,True,5005.0,25,2,20.732,6.3602,1.562,Minor,Alternate,new_target_candidate
OPC,CAMTA1-215,CAMTA1,0.7703349282296651,0.1349206349206349,7.90805996930552e-35,3.5858109423319734e-33,True,0.6354142933090302,AD_enriched,0.0113886113886113,True,5005.0,161,17,159.4448,30.256,2.3599,Minor,Alternate,new_target_candidate
OPC,transcript610.chr5.nnic,CCDC127,0.6486486486486487,0.0892857142857142,3.79288735279736e-09,1.609204546464611e-08,True,0.5593629343629345,AD_enriched,0.0181818181818181,True,330.0,24,5,18.138,3.9882,1.9399,Minor,Alternate,new_target_candidate
OPC,CDK13-214,CDK13,0.2307692307692307,0.0,7.819184229869864e-36,3.6598826830777964e-34,True,0.2307692307692307,AD_enriched,0.0041958041958041,True,715.0,36,0,20.4757,0.0,4.4246,Minor,Alternate,new_target_candidate
OPC,CDK13-217,CDK13,0.4615384615384615,0.0,7.819184229869864e-36,3.6598826830777964e-34,True,0.4615384615384615,AD_enriched,0.0153846153846153,True,715.0,72,0,38.1219,0.0,5.2899,Minor,Alternate,new_target_candidate
OPC,CEP126-203,CEP126,0.3944315545243619,0.0717488789237668,4.494638796371067e-57,4.658372066810298e-55,True,0.3226826756005951,AD_enriched,0.0355,True,10000.0,170,80,102.6114,162.9152,-0.6618,Minor,Alternate,new_target_candidate
OPC,CGGBP1-201,CGGBP1,0.8350515463917526,0.2692307692307692,6.871825860677955e-16,5.935130549906972e-15,True,0.5658207771609833,AD_enriched,0.0091908091908091,True,5005.0,162,14,131.54,27.3206,2.2265,Minor,Alternate,new_target_candidate
OPC,CHORDC1-201,CHORDC1,0.2553191489361702,0.735632183908046,1.7743274308211178e-10,8.72728509193709e-10,True,-0.4803130349718758,CT_enriched,0.0076,True,10000.0,24,64,30.5316,119.3228,-1.932,Dominant,Canonical,trial_failure_candidate
OPC,CHTOP-203,CHTOP,0.5373134328358209,0.0625,2.2039035575738546e-08,8.516282455498438e-08,True,0.4748134328358209,AD_enriched,0.0247668997668997,True,3432.0,36,4,23.0249,5.1315,1.9702,Minor,Alternate,new_target_candidate
OPC,CIAO1-201,CIAO1,0.3787878787878788,0.1153846153846153,0.0001109073815452,0.0002646819253653,True,0.2634032634032635,AD_enriched,0.0083,True,10000.0,25,12,31.3473,34.3172,-0.1267,Minor,Alternate,new_target_candidate
OPC,CIAO1-203,CIAO1,0.6212121212121212,0.8846153846153846,0.0001109073815452,0.0002646819253653,True,-0.2634032634032633,CT_enriched,0.0083,True,10000.0,41,92,49.1545,128.138,-1.3645,Dominant,Canonical,trial_failure_candidate
OPC,CNDP2-209,CNDP2,0.4887640449438202,0.117408906882591,2.0222256639904386e-18,2.3013721085883345e-17,True,0.3713551380612292,AD_enriched,0.0398,True,10000.0,87,29,151.3655,46.4897,1.6819,Minor,Alternate,new_target_candidate
OPC,CNDP2-201,CNDP2,0.4157303370786517,0.8178137651821862,2.0222256639904386e-18,2.3013721085883345e-17,True,-0.4020834281035345,CT_enriched,0.0392,True,10000.0,74,202,62.926,226.5655,-1.8318,Dominant,Canonical,trial_failure_candidate
OPC,CNKSR2-225,CNKSR2,0.5308641975308642,0.0135135135135135,2.90133196931334e-17,2.8736059300161475e-16,True,0.5173506840173507,AD_enriched,0.0088383838383838,True,792.0,43,1,57.0954,1.09,4.7968,Minor,Alternate,new_target_candidate
OPC,COG8-202,COG8,0.6226415094339622,0.1587301587301587,7.040580568112035e-07,2.2803308938237863e-06,True,0.4639113507038035,AD_enriched,0.0317460317460317,True,126.0,33,10,27.3578,5.4665,2.1327,Minor,Alternate,new_target_candidate
OPC,COG8-201,COG8,0.3773584905660377,0.8412698412698413,7.040580568112035e-07,2.2803308938237863e-06,True,-0.4639113507038035,CT_enriched,0.0317460317460317,True,126.0,20,53,25.1771,46.7138,-0.8661,Dominant,Canonical,trial_failure_candidate
OPC,transcript202838.chr7.nic,CREB3L2,0.3888888888888889,0.0,4.5598390957602764e-06,1.3245898954851174e-05,True,0.3888888888888889,AD_enriched,0.0349650349650349,True,286.0,21,0,32.093,0.0,5.0485,Minor,Alternate,new_target_candidate
OPC,CTTNBP2-201,CTTNBP2,0.605080831408776,0.8612903225806452,5.3734209390126656e-14,3.918006925883104e-13,True,-0.2562094911718692,CT_enriched,0.0263,True,10000.0,262,267,313.1838,406.7059,-0.3759,Dominant,Canonical,trial_failure_candidate
OPC,CTTNBP2-206,CTTNBP2,0.394919168591224,0.1387096774193548,5.3734209390126656e-14,3.918006925883104e-13,True,0.2562094911718692,AD_enriched,0.0263,True,10000.0,171,43,218.8183,81.6502,1.4112,Minor,Alternate,new_target_candidate
OPC,CYFIP2-221,CYFIP2,0.4146341463414634,0.0,7.880169630262505e-13,5.025989509235558e-12,True,0.4146341463414634,AD_enriched,0.0272727272727272,True,220.0,34,0,20.296,0.0,4.4125,Minor,Alternate,new_target_candidate
OPC,DCTN5-203,DCTN5,0.373134328358209,0.0729166666666666,1.0800337305019126e-08,4.287630486889945e-08,True,0.3002176616915424,AD_enriched,0.0224358974358974,True,3432.0,25,14,23.2725,19.456,0.2468,Minor,Alternate,new_target_candidate
OPC,DCTN5-201,DCTN5,0.6268656716417911,0.9270833333333334,1.0800337305019126e-08,4.287630486889945e-08,True,-0.3002176616915423,CT_enriched,0.0224358974358974,True,3432.0,42,178,34.0242,309.5679,-3.1485,Dominant,Canonical,trial_failure_candidate
OPC,DDX54-202,DDX54,0.8701298701298701,0.125,9.450929164823044e-16,7.996092255485851e-15,True,0.7451298701298701,AD_enriched,0.0285714285714285,True,210.0,67,6,205.02,7.9374,4.5268,Minor,Alternate,new_target_candidate
OPC,DDX54-201,DDX54,0.1298701298701298,0.875,9.450929164823044e-16,7.996092255485851e-15,True,-0.7451298701298702,CT_enriched,0.0238095238095238,True,210.0,10,42,24.2437,26.8516,-0.1418,Dominant,Canonical,trial_failure_candidate
OPC,DENND4C-201,DENND4C,0.7857142857142857,0.1428571428571428,8.237231478503137e-08,2.976892372430399e-07,True,0.6428571428571429,AD_enriched,0.0476190476190476,True,252.0,33,6,31.4539,6.5402,2.1057,Minor,Alternate,new_target_candidate
OPC,DICER1-225,DICER1,0.3865546218487395,0.0209790209790209,4.1627674735195175e-18,4.5758906091491056e-17,True,0.3655756008697186,AD_enriched,0.0077922077922077,True,5005.0,46,3,61.9836,3.9547,3.6681,Minor,Alternate,new_target_candidate
OPC,transcript319159.chr3.nic,DLG1,0.3095238095238095,0.0238095238095238,7.90989900306278e-10,3.6092023438503446e-09,True,0.2857142857142857,AD_enriched,0.0444444444444444,True,45.0,13,1,21.2728,4.7643,1.9501,Minor,Alternate,new_target_candidate
OPC,DMPK-223,DMPK,0.5733333333333334,0.0428571428571428,1.011659361037094e-11,5.7678496379757294e-11,True,0.5304761904761905,AD_enriched,0.0193806193806193,True,5005.0,43,3,23.7107,13.7249,0.7469,Minor,Alternate,new_target_candidate
OPC,DMXL2-201,DMXL2,0.9902912621359224,0.3292682926829268,2.032279262332593e-20,2.849118076951298e-19,True,0.6610229694529957,AD_enriched,0.0158730158730158,True,252.0,102,27,152.6842,58.6794,1.3647,Minor,Alternate,new_target_candidate
OPC,DNAJB6-204,DNAJB6,0.7441860465116279,0.2516129032258064,7.804406482179032e-18,8.296112678125843e-17,True,0.4925731432858215,AD_enriched,0.0211,True,10000.0,96,39,78.2247,49.6345,0.6458,Minor,Alternate,new_target_candidate
OPC,DYNC1H1-212,DYNC1H1,0.4802631578947368,0.0,4.921113130526186e-15,3.944982749352277e-14,True,0.4802631578947368,AD_enriched,0.0029,True,10000.0,73,0,76.1193,0.0,6.269,Minor,Alternate,new_target_candidate
OPC,ECHDC1-210,ECHDC1,0.2121212121212121,0.9666666666666668,6.443285392966092e-09,2.6410189562694363e-08,True,-0.7545454545454546,CT_enriched,0.0428571428571428,True,70.0,7,29,7.1753,38.4658,-2.2713,Dominant,Canonical,trial_failure_candidate
OPC,EDEM3-201,EDEM3,0.0,0.8580246913580247,3.35744963147325e-33,1.3347012096623795e-31,True,-0.8580246913580247,CT_enriched,0.0396825396825396,True,126.0,0,139,0.0,114.7451,-6.8548,Dominant,Canonical,trial_failure_candidate
OPC,EDEM3-207,EDEM3,0.4444444444444444,0.0,3.35744963147325e-33,1.3347012096623795e-31,True,0.4444444444444444,AD_enriched,0.0079365079365079,True,126.0,16,0,24.4817,0.0,4.6714,Minor,Alternate,new_target_candidate
OPC,EDEM3-215,EDEM3,0.2222222222222222,0.0061728395061728,3.35744963147325e-33,1.3347012096623795e-31,True,0.2160493827160494,AD_enriched,0.0,True,126.0,8,1,12.4251,0.7628,2.929,Minor,Alternate,new_target_candidate
OPC,EIF4E2-202,EIF4E2,0.5,0.0092592592592592,1.8895506764917006e-34,8.184292631610322e-33,True,0.4907407407407408,AD_enriched,0.0119880119880119,True,3003.0,94,2,64.6107,1.0453,5.0036,Minor,Alternate,new_target_candidate
OPC,ERBB4-204,ERBB4,0.8163265306122449,0.1875,2.4574500181492423e-10,1.180715223951838e-09,True,0.6288265306122449,AD_enriched,0.0285714285714285,True,70.0,40,6,35.3909,3.8564,2.9056,Minor,Alternate,new_target_candidate
OPC,ERCC6L2-201,ERCC6L2,0.4292091836734694,0.0731504571903574,7.223068762448275e-116,1.0480672774312446e-112,True,0.356058726483112,AD_enriched,0.0245,True,10000.0,673,88,473.2937,136.6891,1.7844,Minor,Alternate,new_target_candidate
OPC,ERGIC1-211,ERGIC1,0.4611398963730569,0.0,9.26197195072713e-21,1.3574870000510172e-19,True,0.4611398963730569,AD_enriched,0.0041,True,10000.0,89,0,53.7832,0.0,5.7757,Minor,Alternate,new_target_candidate
OPC,ETNK1-201,ETNK1,0.4893617021276595,0.8409090909090909,3.692857352625263e-05,9.50059577776464e-05,True,-0.3515473887814314,CT_enriched,0.0244755244755244,True,3432.0,23,74,28.6377,102.3663,-1.8023,Dominant,Canonical,trial_failure_candidate
OPC,ETNK1-207,ETNK1,0.5106382978723404,0.1590909090909091,3.692857352625263e-05,9.50059577776464e-05,True,0.3515473887814313,AD_enriched,0.0244755244755244,True,3432.0,24,14,24.2571,35.5008,-0.5312,Minor,Alternate,new_target_candidate
OPC,EVL-217,EVL,0.4871794871794871,0.1454545454545454,0.0012554334250016,0.0025477397198284,True,0.3417249417249417,AD_enriched,0.0424242424242424,True,165.0,19,8,14.0851,6.7571,0.9595,Minor,Alternate,new_target_candidate
OPC,EXOC4-201,EXOC4,0.660377358490566,0.8819444444444444,5.5454203943222826e-08,2.0552758600668282e-07,True,-0.2215670859538784,CT_enriched,0.0197,True,10000.0,105,254,132.75,247.3403,-0.8928,Dominant,Canonical,trial_failure_candidate
OPC,FAM13A-202,FAM13A,0.6275862068965518,0.0097087378640776,1.4649826679622865e-35,6.7482217498834214e-34,True,0.6178774690324742,AD_enriched,0.0333333333333333,True,120.0,91,1,82.1931,4.7643,3.8513,Minor,Alternate,new_target_candidate
OPC,FAM13A-201,FAM13A,0.1034482758620689,0.912621359223301,1.4649826679622865e-35,6.7482217498834214e-34,True,-0.8091730833612321,CT_enriched,0.05,True,120.0,15,94,25.04,59.6961,-1.2209,Dominant,Canonical,trial_failure_candidate
OPC,FARP1-222,FARP1,0.2882882882882883,0.0805369127516778,2.7192951011473942e-09,1.18134646460026e-08,True,0.2077513755366105,AD_enriched,0.0139652014652014,True,4368.0,32,12,30.7309,18.8297,0.6782,Minor,Alternate,new_target_candidate
OPC,FASTKD5-202,FASTKD5,0.6888888888888889,0.0,4.597583587411578e-18,4.997073996505019e-17,True,0.6888888888888889,AD_enriched,0.0222222222222222,True,45.0,62,0,64.9713,0.0,6.0438,Minor,Alternate,new_target_candidate
OPC,FASTKD5-201,FASTKD5,0.3111111111111111,1.0,4.597583587411578e-18,4.997073996505019e-17,True,-0.6888888888888889,CT_enriched,0.0222222222222222,True,45.0,28,69,38.9778,55.0004,-0.4862,Dominant,Canonical,trial_failure_candidate
OPC,FCHSD2-204,FCHSD2,0.2028985507246377,0.9482758620689656,1.8427270205622718e-20,2.6213695165057417e-19,True,-0.7453773113443279,CT_enriched,0.009090909090909,True,330.0,28,55,34.744,73.143,-1.0526,Dominant,Canonical,trial_failure_candidate
OPC,transcript241388.chr1.nic,FLAD1,0.3902439024390244,0.025,4.1748460475063456e-12,2.4624803312730515e-11,True,0.3652439024390244,AD_enriched,0.0,True,6.0,16,1,15.7241,0.5226,3.4573,Minor,Alternate,new_target_candidate
OPC,FLYWCH1-212,FLYWCH1,0.835820895522388,0.0807453416149068,3.459688107673046e-28,9.04505845807854e-27,True,0.7550755539074813,AD_enriched,0.0346320346320346,True,462.0,56,13,38.8512,49.8999,-0.353,Minor,Alternate,new_target_candidate
